Metric,Value,Timestamp
precipitation,60,2022-06-01T15:19:45.000Z
precipitation,7,2022-06-09T21:26:02.000Z
temperature,28,2022-06-02T11:19:29.000Z
precipitation,26,2022-06-06T20:53:21.000Z
temperature,19,2022-06-05T04:11:00.000Z
precipitation,80,2022-06-04T01:12:27.000Z
temperature,75,2022-06-04T03:43:21.000Z
temperature,46,2022-06-06T11:21:58.000Z
precipitation,13,2022-06-08T06:46:19.000Z
precipitation,18,2022-06-05T08:57:25.000Z
precipitation,74,2022-06-05T16:30:42.000Z
temperature,73,2022-06-07T16:45:41.000Z
temperature,87,2022-06-05T05:35:37.000Z
temperature,20,2022-06-01T22:30:25.000Z
precipitation,12,2022-06-08T06:15:34.000Z
precipitation,66,2022-06-09T08:33:41.000Z
temperature,25,2022-06-09T23:21:44.000Z
precipitation,41,2022-06-07T21:31:10.000Z
precipitation,85,2022-06-02T03:11:28.000Z
temperature,39,2022-06-02T23:30:36.000Z
temperature,20,2022-06-01T18:14:05.000Z
precipitation,40,2022-06-04T10:29:18.000Z
temperature,18,2022-06-05T03:16:40.000Z
temperature,37,2022-06-01T01:34:40.000Z
precipitation,37,2022-06-04T12:36:50.000Z
temperature,81,2022-06-09T22:11:16.000Z
precipitation,77,2022-06-04T07:51:05.000Z
precipitation,90,2022-06-03T19:36:00.000Z
precipitation,97,2022-06-07T14:55:00.000Z
precipitation,3,2022-06-01T21:30:07.000Z
precipitation,32,2022-06-02T09:40:49.000Z
temperature,84,2022-06-06T09:15:48.000Z
precipitation,70,2022-06-08T15:22:59.000Z
temperature,5,2022-06-02T05:06:23.000Z
precipitation,89,2022-06-04T23:23:43.000Z
precipitation,86,2022-06-02T20:14:24.000Z
precipitation,56,2022-06-04T08:09:53.000Z
precipitation,99,2022-06-01T21:30:34.000Z
precipitation,96,2022-06-02T18:29:55.000Z
temperature,82,2022-06-02T20:25:44.000Z
precipitation,51,2022-06-09T02:07:05.000Z
temperature,57,2022-06-03T02:44:02.000Z
precipitation,97,2022-06-09T05:20:39.000Z
temperature,97,2022-06-09T19:28:56.000Z
temperature,65,2022-06-07T23:38:34.000Z
precipitation,80,2022-06-01T10:17:51.000Z
precipitation,48,2022-06-07T14:29:39.000Z
precipitation,73,2022-06-04T22:37:48.000Z
precipitation,92,2022-06-06T18:28:36.000Z
precipitation,89,2022-06-07T11:01:00.000Z
temperature,79,2022-06-05T15:12:53.000Z
temperature,30,2022-06-09T03:53:34.000Z
temperature,60,2022-06-09T03:40:23.000Z
precipitation,47,2022-06-01T03:36:39.000Z
precipitation,84,2022-06-03T08:44:07.000Z
precipitation,38,2022-06-01T02:45:13.000Z
temperature,32,2022-06-08T09:24:52.000Z
temperature,17,2022-06-04T15:02:25.000Z
precipitation,65,2022-06-08T21:12:50.000Z
temperature,55,2022-06-04T21:52:02.000Z
precipitation,58,2022-06-03T00:51:16.000Z
temperature,76,2022-06-05T23:00:07.000Z
temperature,73,2022-06-04T07:45:12.000Z
precipitation,31,2022-06-09T22:39:50.000Z
precipitation,1,2022-06-03T00:38:37.000Z
precipitation,12,2022-06-05T09:57:24.000Z
temperature,100,2022-06-07T01:19:51.000Z
temperature,2,2022-06-01T12:09:48.000Z
precipitation,74,2022-06-02T01:32:43.000Z
precipitation,45,2022-06-05T14:19:09.000Z
temperature,46,2022-06-07T00:45:37.000Z
precipitation,31,2022-06-09T09:28:31.000Z
temperature,46,2022-06-02T00:56:35.000Z
precipitation,45,2022-06-08T08:34:23.000Z
precipitation,53,2022-06-07T01:18:40.000Z
precipitation,33,2022-06-01T03:59:28.000Z
temperature,96,2022-06-07T23:37:31.000Z
temperature,81,2022-06-07T20:16:32.000Z
temperature,74,2022-06-02T15:48:30.000Z
temperature,42,2022-06-04T23:14:06.000Z
precipitation,31,2022-06-07T14:47:58.000Z
temperature,37,2022-06-02T04:17:12.000Z
precipitation,91,2022-06-07T06:44:42.000Z
temperature,83,2022-06-04T08:15:55.000Z
temperature,92,2022-06-02T08:14:44.000Z
precipitation,87,2022-06-04T03:49:38.000Z
temperature,66,2022-06-07T05:04:14.000Z
precipitation,75,2022-06-04T18:55:49.000Z
temperature,90,2022-06-02T05:58:48.000Z
temperature,39,2022-06-04T05:33:16.000Z
precipitation,45,2022-06-03T21:24:54.000Z
precipitation,26,2022-06-06T16:41:58.000Z
temperature,22,2022-06-08T20:29:13.000Z
precipitation,33,2022-06-03T18:02:24.000Z
temperature,2,2022-06-08T20:51:30.000Z
temperature,37,2022-06-02T14:00:32.000Z
precipitation,2,2022-06-07T09:28:42.000Z
temperature,91,2022-06-02T15:00:22.000Z
precipitation,30,2022-06-06T21:48:04.000Z
precipitation,83,2022-06-02T19:23:13.000Z
temperature,33,2022-06-05T02:37:18.000Z
precipitation,86,2022-06-09T21:13:03.000Z
precipitation,91,2022-06-09T21:41:01.000Z
precipitation,19,2022-06-08T13:58:47.000Z
temperature,26,2022-06-02T21:08:03.000Z
temperature,77,2022-06-07T21:46:48.000Z
temperature,99,2022-06-02T05:42:17.000Z
precipitation,65,2022-06-04T02:21:59.000Z
precipitation,11,2022-06-06T09:04:56.000Z
precipitation,48,2022-06-07T01:02:40.000Z
temperature,56,2022-06-08T12:28:19.000Z
temperature,81,2022-06-04T10:45:28.000Z
temperature,57,2022-06-01T05:49:38.000Z
temperature,80,2022-06-08T15:37:18.000Z
precipitation,38,2022-06-06T16:35:07.000Z
temperature,43,2022-06-02T15:30:55.000Z
precipitation,82,2022-06-04T07:20:01.000Z
precipitation,67,2022-06-06T00:16:27.000Z
temperature,81,2022-06-07T00:59:23.000Z
precipitation,21,2022-06-06T08:34:08.000Z
temperature,79,2022-06-08T15:34:32.000Z
temperature,60,2022-06-02T09:05:21.000Z
temperature,44,2022-06-09T02:08:16.000Z
temperature,6,2022-06-06T11:57:44.000Z
precipitation,28,2022-06-06T09:33:06.000Z
temperature,9,2022-06-05T03:08:54.000Z
temperature,97,2022-06-01T22:45:01.000Z
precipitation,3,2022-06-02T05:15:45.000Z
precipitation,97,2022-06-09T04:14:15.000Z
precipitation,28,2022-06-09T13:32:00.000Z
temperature,39,2022-06-09T00:22:27.000Z
precipitation,85,2022-06-07T23:57:47.000Z
precipitation,78,2022-06-06T04:33:11.000Z
precipitation,21,2022-06-05T04:14:54.000Z
precipitation,94,2022-06-04T13:44:37.000Z
temperature,93,2022-06-06T17:02:35.000Z
precipitation,31,2022-06-09T20:23:02.000Z
temperature,77,2022-06-05T08:30:15.000Z
precipitation,63,2022-06-06T13:59:11.000Z
precipitation,53,2022-06-01T18:08:11.000Z
temperature,63,2022-06-01T02:43:10.000Z
temperature,97,2022-06-05T06:24:59.000Z
precipitation,96,2022-06-05T23:08:46.000Z
temperature,21,2022-06-08T18:25:58.000Z
temperature,4,2022-06-08T16:42:04.000Z
precipitation,50,2022-06-05T11:06:03.000Z
temperature,91,2022-06-03T13:29:38.000Z
temperature,33,2022-06-07T10:00:22.000Z
temperature,32,2022-06-06T08:27:37.000Z
temperature,68,2022-06-03T16:09:02.000Z
precipitation,31,2022-06-07T13:11:52.000Z
precipitation,15,2022-06-06T21:47:33.000Z
precipitation,71,2022-06-08T22:10:09.000Z
temperature,74,2022-06-06T17:12:59.000Z
precipitation,99,2022-06-04T09:17:49.000Z
precipitation,100,2022-06-01T07:14:12.000Z
temperature,88,2022-06-07T08:57:28.000Z
precipitation,85,2022-06-03T22:40:53.000Z
precipitation,16,2022-06-06T12:49:08.000Z
precipitation,72,2022-06-07T12:35:31.000Z
temperature,58,2022-06-08T00:40:32.000Z
temperature,62,2022-06-02T06:42:39.000Z
temperature,50,2022-06-02T04:56:15.000Z
temperature,87,2022-06-06T17:13:26.000Z
temperature,61,2022-06-04T21:34:56.000Z
precipitation,42,2022-06-07T13:01:40.000Z
precipitation,43,2022-06-08T05:18:27.000Z
precipitation,34,2022-06-03T05:30:00.000Z
precipitation,9,2022-06-09T09:04:40.000Z
temperature,85,2022-06-04T09:52:58.000Z
precipitation,12,2022-06-07T16:08:30.000Z
precipitation,37,2022-06-08T20:48:07.000Z
precipitation,83,2022-06-02T10:48:56.000Z
precipitation,47,2022-06-06T10:20:44.000Z
precipitation,69,2022-06-09T07:51:39.000Z
temperature,97,2022-06-07T16:37:55.000Z
temperature,78,2022-06-05T20:34:47.000Z
precipitation,15,2022-06-05T15:08:58.000Z
temperature,8,2022-06-03T01:32:14.000Z
temperature,67,2022-06-09T00:27:25.000Z
precipitation,58,2022-06-03T13:42:32.000Z
temperature,21,2022-06-01T10:07:19.000Z
temperature,22,2022-06-08T11:13:07.000Z
temperature,13,2022-06-01T21:11:12.000Z
temperature,93,2022-06-04T09:43:42.000Z
precipitation,23,2022-06-03T13:58:14.000Z
temperature,50,2022-06-02T03:02:48.000Z
temperature,48,2022-06-08T08:11:03.000Z
temperature,31,2022-06-07T18:26:33.000Z
temperature,48,2022-06-02T03:41:45.000Z
temperature,46,2022-06-09T11:42:58.000Z
temperature,88,2022-06-03T07:36:51.000Z
precipitation,44,2022-06-09T08:36:33.000Z
precipitation,77,2022-06-08T10:13:02.000Z
temperature,28,2022-06-08T16:01:09.000Z
temperature,38,2022-06-05T07:10:38.000Z
precipitation,60,2022-06-09T17:34:16.000Z
precipitation,26,2022-06-03T03:58:55.000Z
temperature,51,2022-06-02T02:14:13.000Z
precipitation,69,2022-06-02T08:53:13.000Z
precipitation,43,2022-06-08T12:12:53.000Z
temperature,81,2022-06-07T10:41:49.000Z
precipitation,23,2022-06-03T22:40:17.000Z
precipitation,12,2022-06-01T00:09:59.000Z
temperature,47,2022-06-09T20:58:59.000Z
precipitation,30,2022-06-09T04:21:05.000Z
precipitation,63,2022-06-04T08:44:38.000Z
precipitation,48,2022-06-02T01:53:49.000Z
temperature,12,2022-06-01T10:40:32.000Z
temperature,82,2022-06-06T11:58:48.000Z
temperature,54,2022-06-07T19:14:01.000Z
precipitation,95,2022-06-07T09:16:30.000Z
temperature,95,2022-06-04T16:52:42.000Z
temperature,91,2022-06-02T23:09:54.000Z
precipitation,89,2022-06-05T09:31:02.000Z
temperature,7,2022-06-01T09:56:31.000Z
precipitation,95,2022-06-06T11:02:21.000Z
precipitation,85,2022-06-03T05:02:23.000Z
temperature,88,2022-06-01T22:58:22.000Z
temperature,74,2022-06-02T14:29:32.000Z
precipitation,24,2022-06-03T16:35:12.000Z
temperature,87,2022-06-02T01:44:45.000Z
temperature,56,2022-06-09T10:41:25.000Z
temperature,79,2022-06-04T15:27:24.000Z
temperature,1,2022-06-07T23:57:10.000Z
precipitation,85,2022-06-07T14:05:45.000Z
temperature,57,2022-06-06T03:16:00.000Z
precipitation,55,2022-06-07T16:54:24.000Z
temperature,69,2022-06-06T06:52:08.000Z
temperature,1,2022-06-09T03:30:33.000Z
temperature,4,2022-06-08T03:38:13.000Z
precipitation,58,2022-06-03T01:25:00.000Z
temperature,71,2022-06-05T09:55:20.000Z
precipitation,1,2022-06-08T22:44:59.000Z
temperature,36,2022-06-05T07:40:04.000Z
precipitation,83,2022-06-09T09:08:39.000Z
precipitation,100,2022-06-05T10:46:17.000Z
precipitation,59,2022-06-07T23:13:25.000Z
temperature,15,2022-06-02T05:20:44.000Z
temperature,55,2022-06-09T00:06:05.000Z
precipitation,66,2022-06-02T08:51:31.000Z
temperature,25,2022-06-06T07:59:28.000Z
precipitation,84,2022-06-03T02:42:08.000Z
precipitation,10,2022-06-05T11:58:15.000Z
precipitation,19,2022-06-01T13:24:11.000Z
precipitation,2,2022-06-07T17:38:35.000Z
temperature,80,2022-06-06T00:26:39.000Z
precipitation,30,2022-06-09T14:25:48.000Z
precipitation,67,2022-06-04T15:11:20.000Z
precipitation,58,2022-06-04T02:52:01.000Z
temperature,58,2022-06-04T11:01:30.000Z
precipitation,54,2022-06-02T13:05:02.000Z
temperature,32,2022-06-08T00:06:17.000Z
temperature,85,2022-06-04T23:23:27.000Z
precipitation,8,2022-06-06T10:24:40.000Z
temperature,54,2022-06-02T06:12:27.000Z
temperature,72,2022-06-05T03:13:30.000Z
temperature,10,2022-06-07T00:21:17.000Z
precipitation,32,2022-06-08T04:03:41.000Z
temperature,75,2022-06-06T23:24:55.000Z
precipitation,88,2022-06-03T12:08:46.000Z
precipitation,6,2022-06-04T04:58:39.000Z
precipitation,24,2022-06-05T13:01:21.000Z
temperature,37,2022-06-05T18:27:23.000Z
temperature,99,2022-06-09T22:00:30.000Z
temperature,49,2022-06-01T17:42:08.000Z
precipitation,74,2022-06-02T21:31:32.000Z
precipitation,50,2022-06-05T18:33:08.000Z
temperature,54,2022-06-08T19:33:44.000Z
temperature,98,2022-06-01T14:44:51.000Z
precipitation,71,2022-06-03T22:07:19.000Z
precipitation,68,2022-06-03T09:46:42.000Z
precipitation,24,2022-06-08T13:55:24.000Z
precipitation,51,2022-06-05T23:20:31.000Z
temperature,27,2022-06-05T20:43:10.000Z
temperature,96,2022-06-02T15:33:23.000Z
precipitation,79,2022-06-09T00:14:48.000Z
temperature,53,2022-06-07T11:10:21.000Z
precipitation,75,2022-06-07T02:39:37.000Z
precipitation,81,2022-06-03T01:11:00.000Z
temperature,7,2022-06-07T14:34:20.000Z
precipitation,1,2022-06-09T09:03:04.000Z
temperature,28,2022-06-05T03:41:45.000Z
temperature,95,2022-06-09T07:12:11.000Z
precipitation,70,2022-06-02T02:05:04.000Z
precipitation,43,2022-06-01T13:08:41.000Z
temperature,76,2022-06-02T12:58:15.000Z
precipitation,52,2022-06-06T22:25:00.000Z
temperature,8,2022-06-03T12:40:10.000Z
temperature,20,2022-06-01T16:16:53.000Z
temperature,34,2022-06-09T19:24:39.000Z
temperature,41,2022-06-07T21:14:07.000Z
precipitation,60,2022-06-06T20:05:25.000Z
temperature,34,2022-06-09T17:06:53.000Z
precipitation,77,2022-06-05T17:31:00.000Z
temperature,59,2022-06-07T11:25:38.000Z
temperature,37,2022-06-08T07:09:39.000Z
precipitation,1,2022-06-05T22:02:33.000Z
precipitation,30,2022-06-03T14:26:37.000Z
precipitation,13,2022-06-05T19:15:36.000Z
precipitation,67,2022-06-09T12:36:11.000Z
temperature,70,2022-06-09T04:11:04.000Z
temperature,21,2022-06-01T03:38:12.000Z
temperature,86,2022-06-05T01:41:26.000Z
temperature,46,2022-06-03T06:25:27.000Z
precipitation,56,2022-06-05T04:29:04.000Z
precipitation,51,2022-06-07T04:04:15.000Z
precipitation,25,2022-06-03T15:50:38.000Z
temperature,18,2022-06-05T04:44:12.000Z
precipitation,84,2022-06-05T18:08:06.000Z
precipitation,82,2022-06-09T10:47:27.000Z
precipitation,8,2022-06-09T01:50:10.000Z
precipitation,9,2022-06-06T05:12:37.000Z
precipitation,33,2022-06-05T09:49:53.000Z
temperature,13,2022-06-06T18:20:54.000Z
precipitation,82,2022-06-09T00:52:31.000Z
precipitation,90,2022-06-03T17:51:14.000Z
precipitation,49,2022-06-01T10:40:08.000Z
temperature,62,2022-06-06T01:26:21.000Z
temperature,29,2022-06-08T16:23:39.000Z
temperature,15,2022-06-05T07:40:02.000Z
temperature,59,2022-06-07T11:01:50.000Z
temperature,78,2022-06-02T04:12:27.000Z
precipitation,56,2022-06-07T07:36:04.000Z
temperature,85,2022-06-03T03:35:37.000Z
precipitation,96,2022-06-07T10:10:39.000Z
temperature,65,2022-06-09T03:59:37.000Z
temperature,11,2022-06-04T03:30:06.000Z
precipitation,75,2022-06-04T05:57:07.000Z
temperature,54,2022-06-03T19:26:57.000Z
temperature,36,2022-06-03T05:23:06.000Z
temperature,64,2022-06-07T08:19:29.000Z
temperature,9,2022-06-02T08:09:19.000Z
precipitation,44,2022-06-09T19:42:41.000Z
temperature,32,2022-06-03T08:48:00.000Z
temperature,41,2022-06-05T23:19:50.000Z
temperature,52,2022-06-02T09:56:15.000Z
temperature,16,2022-06-08T14:48:47.000Z
temperature,40,2022-06-09T16:41:52.000Z
precipitation,48,2022-06-09T11:12:20.000Z
precipitation,97,2022-06-02T10:36:36.000Z
temperature,88,2022-06-04T18:44:32.000Z
precipitation,70,2022-06-01T06:37:35.000Z
precipitation,92,2022-06-07T16:03:31.000Z
precipitation,26,2022-06-05T04:42:23.000Z
temperature,32,2022-06-02T12:16:55.000Z
precipitation,6,2022-06-06T03:15:42.000Z
temperature,47,2022-06-01T19:46:44.000Z
temperature,69,2022-06-03T23:19:38.000Z
precipitation,78,2022-06-01T21:31:37.000Z
precipitation,32,2022-06-09T11:28:24.000Z
precipitation,61,2022-06-09T00:40:51.000Z
precipitation,23,2022-06-01T04:38:54.000Z
precipitation,79,2022-06-08T02:58:59.000Z
temperature,46,2022-06-03T19:07:17.000Z
precipitation,95,2022-06-03T09:19:46.000Z
temperature,36,2022-06-08T09:13:10.000Z
precipitation,33,2022-06-02T06:30:41.000Z
temperature,43,2022-06-08T13:22:22.000Z
temperature,1,2022-06-03T09:36:11.000Z
temperature,78,2022-06-09T00:36:26.000Z
precipitation,58,2022-06-03T23:38:44.000Z
precipitation,95,2022-06-09T16:18:00.000Z
precipitation,58,2022-06-08T03:46:50.000Z
precipitation,32,2022-06-04T04:36:14.000Z
temperature,83,2022-06-08T16:15:36.000Z
precipitation,80,2022-06-03T09:56:37.000Z
temperature,66,2022-06-01T15:50:37.000Z
temperature,30,2022-06-01T02:36:01.000Z
temperature,11,2022-06-02T07:02:17.000Z
temperature,73,2022-06-03T01:43:25.000Z
temperature,82,2022-06-04T10:06:41.000Z
temperature,43,2022-06-05T07:06:50.000Z
precipitation,69,2022-06-03T02:59:04.000Z
temperature,5,2022-06-05T00:43:16.000Z
precipitation,79,2022-06-03T01:55:15.000Z
precipitation,82,2022-06-03T13:48:37.000Z
precipitation,93,2022-06-05T23:28:39.000Z
precipitation,27,2022-06-03T11:42:37.000Z
temperature,86,2022-06-08T03:54:15.000Z
temperature,10,2022-06-04T08:02:13.000Z
precipitation,42,2022-06-06T01:49:26.000Z
temperature,89,2022-06-04T11:25:23.000Z
precipitation,41,2022-06-01T07:33:04.000Z
precipitation,5,2022-06-09T04:38:50.000Z
precipitation,12,2022-06-03T05:47:28.000Z
temperature,36,2022-06-02T13:02:08.000Z
precipitation,91,2022-06-08T13:12:06.000Z
temperature,60,2022-06-03T10:12:57.000Z
temperature,52,2022-06-03T16:18:06.000Z
precipitation,7,2022-06-07T19:37:18.000Z
temperature,9,2022-06-01T08:51:01.000Z
temperature,62,2022-06-02T15:20:35.000Z
temperature,46,2022-06-08T09:53:03.000Z
temperature,88,2022-06-02T14:27:14.000Z
precipitation,12,2022-06-03T11:38:39.000Z
temperature,31,2022-06-07T04:33:58.000Z
precipitation,48,2022-06-01T16:51:06.000Z
precipitation,69,2022-06-08T07:42:08.000Z
temperature,48,2022-06-01T06:20:56.000Z
temperature,56,2022-06-09T01:50:17.000Z
temperature,37,2022-06-07T06:04:57.000Z
temperature,34,2022-06-09T18:02:25.000Z
precipitation,3,2022-06-05T23:07:46.000Z
temperature,20,2022-06-04T09:12:12.000Z
temperature,86,2022-06-08T14:53:46.000Z
precipitation,1,2022-06-09T14:11:21.000Z
precipitation,44,2022-06-07T12:36:13.000Z
temperature,17,2022-06-06T13:40:53.000Z
precipitation,31,2022-06-06T19:57:00.000Z
precipitation,55,2022-06-08T20:10:05.000Z
precipitation,66,2022-06-05T11:40:37.000Z
precipitation,58,2022-06-04T04:38:37.000Z
temperature,26,2022-06-07T22:07:08.000Z
precipitation,30,2022-06-07T13:54:18.000Z
precipitation,60,2022-06-05T06:16:32.000Z
precipitation,25,2022-06-06T07:03:45.000Z
precipitation,6,2022-06-09T03:40:02.000Z
temperature,48,2022-06-05T03:20:56.000Z
precipitation,92,2022-06-03T10:35:06.000Z
temperature,74,2022-06-01T10:20:13.000Z
precipitation,46,2022-06-05T10:39:32.000Z
precipitation,62,2022-06-07T11:08:36.000Z
precipitation,16,2022-06-06T03:00:39.000Z
temperature,7,2022-06-04T13:49:31.000Z
precipitation,18,2022-06-05T15:02:06.000Z
temperature,99,2022-06-07T00:15:01.000Z
precipitation,62,2022-06-03T13:45:16.000Z
precipitation,30,2022-06-06T03:43:31.000Z
temperature,46,2022-06-01T11:47:47.000Z
temperature,91,2022-06-04T03:08:14.000Z
temperature,67,2022-06-02T01:05:39.000Z
temperature,1,2022-06-06T07:11:31.000Z
precipitation,7,2022-06-01T20:07:23.000Z
precipitation,41,2022-06-07T04:53:45.000Z
temperature,75,2022-06-09T03:56:18.000Z
precipitation,73,2022-06-06T16:36:54.000Z
temperature,7,2022-06-01T09:03:14.000Z
precipitation,33,2022-06-07T22:08:12.000Z
temperature,32,2022-06-02T15:46:38.000Z
precipitation,95,2022-06-09T00:52:25.000Z
precipitation,64,2022-06-02T22:42:43.000Z
temperature,67,2022-06-02T10:43:41.000Z
precipitation,29,2022-06-06T08:24:09.000Z
precipitation,36,2022-06-05T11:46:56.000Z
precipitation,2,2022-06-02T23:41:27.000Z
precipitation,61,2022-06-09T22:34:33.000Z
precipitation,27,2022-06-07T10:10:37.000Z
temperature,23,2022-06-09T00:46:08.000Z
precipitation,93,2022-06-03T19:28:20.000Z
temperature,99,2022-06-07T21:38:50.000Z
precipitation,25,2022-06-01T02:43:56.000Z
precipitation,81,2022-06-06T15:41:03.000Z
precipitation,54,2022-06-06T02:00:29.000Z
precipitation,10,2022-06-04T01:13:50.000Z
temperature,89,2022-06-04T10:38:06.000Z
precipitation,29,2022-06-08T09:25:34.000Z
temperature,90,2022-06-08T13:14:51.000Z
precipitation,59,2022-06-03T01:13:16.000Z
temperature,44,2022-06-01T16:46:06.000Z
temperature,90,2022-06-08T20:18:23.000Z
temperature,74,2022-06-07T22:47:59.000Z
precipitation,95,2022-06-08T18:57:45.000Z
temperature,84,2022-06-04T08:04:09.000Z
temperature,55,2022-06-03T18:59:06.000Z
temperature,27,2022-06-05T09:26:36.000Z
precipitation,56,2022-06-08T22:12:48.000Z
precipitation,81,2022-06-08T08:19:56.000Z
temperature,77,2022-06-08T19:16:18.000Z
temperature,1,2022-06-03T19:55:40.000Z
temperature,5,2022-06-09T09:52:24.000Z
temperature,25,2022-06-04T04:40:34.000Z
temperature,12,2022-06-09T14:36:29.000Z
precipitation,67,2022-06-01T08:19:51.000Z
precipitation,74,2022-06-06T22:35:03.000Z
temperature,69,2022-06-02T09:03:27.000Z
temperature,36,2022-06-05T01:01:46.000Z
precipitation,5,2022-06-07T21:18:42.000Z
temperature,83,2022-06-04T10:33:00.000Z
precipitation,36,2022-06-08T15:30:43.000Z
temperature,23,2022-06-09T16:18:43.000Z
precipitation,65,2022-06-04T16:02:59.000Z
temperature,61,2022-06-09T04:28:34.000Z
temperature,40,2022-06-01T16:29:43.000Z
temperature,25,2022-06-09T09:31:53.000Z
temperature,85,2022-06-07T16:27:51.000Z
precipitation,61,2022-06-06T18:25:43.000Z
temperature,44,2022-06-05T09:40:05.000Z
precipitation,8,2022-06-09T21:08:08.000Z
precipitation,67,2022-06-07T11:27:16.000Z
precipitation,81,2022-06-07T01:59:00.000Z
precipitation,45,2022-06-03T19:31:11.000Z
precipitation,38,2022-06-02T11:20:40.000Z
precipitation,44,2022-06-04T16:20:57.000Z
temperature,63,2022-06-01T09:50:23.000Z
temperature,5,2022-06-04T22:34:15.000Z
temperature,16,2022-06-03T14:19:23.000Z
temperature,82,2022-06-06T21:54:00.000Z
temperature,7,2022-06-07T20:47:47.000Z
temperature,54,2022-06-08T01:49:50.000Z
temperature,77,2022-06-07T08:58:54.000Z
temperature,76,2022-06-09T18:20:36.000Z
temperature,33,2022-06-05T00:28:09.000Z
precipitation,10,2022-06-05T17:32:52.000Z
temperature,4,2022-06-03T18:07:27.000Z
